label,file_path,height,width,channels
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale473.jpg,480,480,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale475.jpg,480,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale478.jpg,270,540,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale477.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale467.jpg,532,751,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale479.jpg,366,550,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale471.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale464.jpg,184,274,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale472.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale465.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale466.jpg,500,750,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale49.jpg,280,195,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale488.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale483.jpg,400,600,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale485.jpg,435,696,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale490.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale499.jpg,177,284,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale494.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale492.jpg,146,345,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale497.jpg,2288,2448,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale498.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale5.jpg,170,296,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale496.jpg,630,1200,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale493.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale487.jpg,208,375,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale489.jpg,365,650,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale495.jpg,206,244,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale491.jpg,553,1186,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale484.jpg,140,360,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale486.jpg,869,1027,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale501.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale504.jpg,167,302,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale503.jpg,194,260,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale502.jpg,421,670,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale513.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale512.jpg,533,800,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale505.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale511.jpg,257,243,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale50.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale514.jpg,163,310,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale508.jpg,240,360,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale516.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale500.jpg,532,751,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale518.jpg,203,248,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale515.jpg,576,1024,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale517.jpg,650,650,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale509.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale506.jpg,177,284,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale51.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale507.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale510.jpg,177,285,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale535.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale520.jpg,320,320,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale526.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale522.jpg,200,200,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale523.jpg,640,480,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale525.jpg,700,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale530.jpg,159,318,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale524.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale533.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale52.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale532.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale528.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale519.jpg,267,400,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale53.jpg,400,1413,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale531.jpg,720,1280,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale534.jpg,720,1280,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale527.jpg,179,282,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale529.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale521.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale541.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale538.jpg,599,722,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale548.jpg,183,220,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale54.jpg,534,800,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale544.jpg,163,310,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale550.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale55.jpg,190,266,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale553.jpg,365,650,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale545.jpg,467,493,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale546.jpg,720,1280,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale537.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale542.jpg,203,248,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale539.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale540.jpg,181,279,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale543.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale554.jpg,325,394,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale552.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale551.jpg,177,284,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale549.jpg,203,248,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale536.jpg,270,540,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale547.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale562.jpg,352,596,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale557.jpg,413,550,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale556.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale56.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale560.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale561.jpg,360,480,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale57.jpg,379,673,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale555.jpg,168,299,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale572.jpg,160,324,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale570.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale573.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale569.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale558.jpg,157,320,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale566.jpg,203,248,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale564.jpg,450,800,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale567.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale565.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale563.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale568.jpg,668,900,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale559.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale571.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale574.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale587.jpg,400,800,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale580.jpg,328,366,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale588.jpg,189,267,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale578.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale581.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale576.jpg,240,360,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale577.jpg,231,218,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale586.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale584.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale579.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale585.jpg,400,865,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale582.jpg,172,292,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale589.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale58.jpg,768,1024,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale583.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale575.jpg,186,271,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale597.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale600.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale602.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale595.jpg,600,1024,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale596.jpg,480,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale594.jpg,147,343,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale591.jpg,380,772,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale601.jpg,201,251,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale599.jpg,178,283,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale59.jpg,450,600,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale593.jpg,428,428,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale603.jpg,360,480,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale598.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale590.jpg,360,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale604.jpg,178,282,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale592.jpg,328,400,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale60.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale6.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale618.jpg,144,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale622.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale619.jpg,172,293,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale615.jpg,158,320,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale616.jpg,153,330,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale624.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale607.jpg,320,320,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale617.jpg,204,247,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale610.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale609.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale623.jpg,164,307,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale613.jpg,412,789,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale612.jpg,267,400,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale605.jpg,200,200,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale606.jpg,360,480,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale620.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale614.jpg,300,600,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale611.jpg,400,600,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale608.jpg,204,247,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale61.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale621.jpg,186,271,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale62.jpg,275,183,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale63.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale634.jpg,852,1200,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale641.jpg,546,793,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale633.jpg,500,500,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale632.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale631.jpg,144,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale626.jpg,751,1000,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale635.jpg,413,620,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale642.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale630.jpg,500,750,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale639.jpg,360,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale627.jpg,599,722,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale629.jpg,159,318,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale636.jpg,159,318,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale643.jpg,683,1024,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale637.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale640.jpg,300,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale64.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale625.jpg,350,1000,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale638.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale628.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale650.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale659.jpg,640,640,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale645.jpg,280,390,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale646.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale65.jpg,839,620,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale658.jpg,675,1000,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale660.jpg,1688,3000,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale649.jpg,194,194,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale653.jpg,393,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale655.jpg,183,220,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale66.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale651.jpg,174,289,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale657.jpg,212,237,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale644.jpg,700,700,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale661.jpg,163,310,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale654.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale647.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale652.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale648.jpg,480,720,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale656.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale667.jpg,168,300,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale67.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale662.jpg,204,247,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale679.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale664.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale663.jpg,900,900,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale666.jpg,1024,1024,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale665.jpg,194,259,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale668.jpg,184,274,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale673.jpg,225,225,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale674.jpg,183,275,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale672.jpg,720,1280,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale675.jpg,720,1280,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale671.jpg,159,318,3
kale,/content/drive/MyDrive/INDIVIDUALES/ISMA/KOKAS/FRUTAS/train/kale/kale68.jpg,183,275,3
